ChronologicalIndex,DrawID,PreviousDrawID,EligibleTarget,Phase,OutcomeAccess
14016,46022,46021,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14017,46023,46022,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14018,46024,46023,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14019,46025,46024,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14020,46026,46025,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14021,46027,46026,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14022,46028,46027,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14023,46030,46028,False,ineligible_nonconsecutive,ALLOWED
14024,46031,46030,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14025,46032,46031,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14026,46033,46032,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14027,46034,46033,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14028,46035,46034,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14029,46036,46035,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14030,46037,46036,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14031,46038,46037,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14032,46039,46038,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14033,46040,46039,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14034,46042,46040,False,ineligible_nonconsecutive,ALLOWED
14035,46043,46042,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14036,46044,46043,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14037,46045,46044,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14038,46046,46045,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14039,46047,46046,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14040,46048,46047,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14041,46049,46048,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14042,46050,46049,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14043,46051,46050,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14044,46052,46051,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14045,46053,46052,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14046,46054,46053,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14047,46055,46054,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14048,46056,46055,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14049,46057,46056,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14050,46058,46057,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14051,46059,46058,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14052,46060,46059,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14053,46061,46060,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14054,46062,46061,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14055,46063,46062,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14056,46064,46063,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14057,46066,46064,False,ineligible_nonconsecutive,ALLOWED
14058,46067,46066,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14059,46068,46067,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14060,46069,46068,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14061,46070,46069,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14062,46071,46070,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14063,46072,46071,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14064,46073,46072,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14065,46074,46073,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14066,46075,46074,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14067,46076,46075,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14068,46078,46076,False,ineligible_nonconsecutive,ALLOWED
14069,46079,46078,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14070,46080,46079,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14071,46081,46080,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14072,46082,46081,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14073,46083,46082,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14074,46084,46083,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14075,46085,46084,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14076,46086,46085,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14077,46087,46086,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14078,46088,46087,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14079,46090,46088,False,ineligible_nonconsecutive,ALLOWED
14080,46091,46090,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14081,46092,46091,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14082,46093,46092,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14083,46094,46093,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14084,46095,46094,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14085,46096,46095,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14086,46097,46096,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14087,46098,46097,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14088,46099,46098,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14089,46100,46099,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14090,46102,46100,False,ineligible_nonconsecutive,ALLOWED
14091,46103,46102,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14092,46104,46103,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14093,46105,46104,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14094,46106,46105,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14095,46107,46106,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14096,46108,46107,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14097,46109,46108,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14098,46110,46109,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14099,46111,46110,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14100,46112,46111,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14101,46114,46112,False,ineligible_nonconsecutive,ALLOWED
14102,46115,46114,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14103,46116,46115,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14104,46117,46116,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14105,46118,46117,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14106,46119,46118,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14107,46120,46119,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14108,46121,46120,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14109,46122,46121,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14110,46123,46122,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14111,46124,46123,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14112,46126,46124,False,ineligible_nonconsecutive,ALLOWED
14113,46127,46126,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14114,46128,46127,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14115,46129,46128,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14116,46130,46129,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14117,46131,46130,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14118,46132,46131,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14119,46133,46132,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14120,46134,46133,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14121,46135,46134,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14122,46136,46135,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14123,46138,46136,False,ineligible_nonconsecutive,ALLOWED
14124,46139,46138,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14125,46140,46139,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14126,46141,46140,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14127,46142,46141,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14128,46143,46142,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14129,46144,46143,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14130,46145,46144,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14131,46146,46145,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14132,46147,46146,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14133,46148,46147,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14134,46150,46148,False,ineligible_nonconsecutive,ALLOWED
14135,46151,46150,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14136,46152,46151,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14137,46153,46152,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14138,46154,46153,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14139,46155,46154,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14140,46156,46155,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14141,46157,46156,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14142,46158,46157,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14143,46159,46158,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14144,46160,46159,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14145,46162,46160,False,ineligible_nonconsecutive,ALLOWED
14146,46163,46162,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14147,46164,46163,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14148,46165,46164,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14149,46166,46165,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14150,46167,46166,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14151,46168,46167,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14152,46169,46168,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14153,46170,46169,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14154,46171,46170,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14155,46172,46171,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14156,46174,46172,False,ineligible_nonconsecutive,ALLOWED
14157,46175,46174,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14158,46176,46175,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14159,46177,46176,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14160,46178,46177,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14161,46179,46178,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14162,46180,46179,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14163,46181,46180,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14164,46182,46181,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14165,46183,46182,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14166,46184,46183,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14167,46186,46184,False,ineligible_nonconsecutive,ALLOWED
14168,46187,46186,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14169,46188,46187,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14170,46189,46188,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14171,46190,46189,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14172,46191,46190,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14173,46192,46191,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14174,46193,46192,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14175,46194,46193,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14176,46195,46194,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14177,46196,46195,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14178,46198,46196,False,ineligible_nonconsecutive,ALLOWED
14179,46199,46198,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14180,46200,46199,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14181,46201,46200,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14182,46202,46201,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14183,46203,46202,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14184,46204,46203,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14185,46205,46204,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14186,46206,46205,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14187,46207,46206,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14188,46208,46207,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14189,46210,46208,False,ineligible_nonconsecutive,ALLOWED
14190,46211,46210,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14191,46212,46211,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14192,46213,46212,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14193,46214,46213,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14194,46215,46214,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14195,46216,46215,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14196,46217,46216,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14197,46218,46217,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14198,46219,46218,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14199,46220,46219,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14200,46222,46220,False,ineligible_nonconsecutive,ALLOWED
14201,46223,46222,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14202,46224,46223,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14203,46225,46224,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14204,46226,46225,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14205,46227,46226,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14206,46228,46227,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14207,46229,46228,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14208,46230,46229,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14209,46231,46230,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14210,46232,46231,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14211,46233,46232,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14212,46234,46233,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14213,46235,46234,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14214,46236,46235,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14215,46237,46236,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14216,46238,46237,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14217,46239,46238,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14218,46240,46239,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14219,46241,46240,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14220,46242,46241,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14221,46243,46242,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14222,46244,46243,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14223,46245,46244,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14224,46246,46245,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14225,46247,46246,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14226,46248,46247,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14227,46249,46248,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14228,46250,46249,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14229,46251,46250,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14230,46252,46251,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14231,46253,46252,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14232,46254,46253,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14233,46255,46254,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14234,46256,46255,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14235,46257,46256,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14236,46259,46257,False,ineligible_nonconsecutive,ALLOWED
14237,46260,46259,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14238,46261,46260,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14239,46262,46261,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14240,46263,46262,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14241,46264,46263,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14242,46265,46264,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14243,46266,46265,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14244,46267,46266,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14245,46268,46267,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14246,46269,46268,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14247,46271,46269,False,ineligible_nonconsecutive,ALLOWED
14248,46272,46271,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14249,46273,46272,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14250,46274,46273,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14251,46275,46274,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14252,46276,46275,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14253,46277,46276,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14254,46278,46277,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14255,46279,46278,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14256,46283,46279,False,ineligible_nonconsecutive,ALLOWED
14257,46284,46283,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14258,46285,46284,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14259,46286,46285,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14260,46287,46286,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14261,46288,46287,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14262,46289,46288,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14263,46290,46289,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14264,46291,46290,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14265,46292,46291,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14266,46293,46292,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14267,46295,46293,False,ineligible_nonconsecutive,ALLOWED
14268,46296,46295,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14269,46297,46296,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14270,46298,46297,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14271,46299,46298,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14272,46300,46299,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14273,46301,46300,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14274,46302,46301,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14275,46303,46302,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14276,46304,46303,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14277,46305,46304,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14278,46307,46305,False,ineligible_nonconsecutive,ALLOWED
14279,46308,46307,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14280,46309,46308,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
